id sensor;temperatura;humedad;ph;precipitacion;nombre;latitud;longitud
4;25.5;76.2;5.2;361.8;Sensor E;42.4;-85.3728
1;28.9;70.4;5.5;258.4;Sensor B;42.4;-85.3728
4;23.2;73.5;5.3;309;Sensor E;42.4;-85.3728
1;30;71;5.2;313.2;Sensor B;42.4;-85.3728
4;22.7;72.6;5.1;237;Sensor E;42.4;-85.3728
2;21.8;60.2;5.8;202.3;Sensor C;42.4;-85.3728
2;21.7;72.4;6;209.9;Sensor C;42.4;-85.3728
1;31.8;79.6;5.7;247.3;Sensor B;42.4;-85.3728
3;31.3;65;5.1;373;Sensor D;42.4;-85.3728
2;32.3;78.7;5.8;311.6;Sensor C;42.4;-85.3728
1;20.4;75.2;5.2;353.4;Sensor B;42.4;-85.3728
1;28.9;64.4;5.8;206.1;Sensor B;42.4;-85.3728
0;21.3;71.8;5.9;295.8;Sensor A;42.4;-85.3728
2;23.4;73.1;5.7;204;Sensor C;42.4;-85.3728
3;33.9;69.7;4.7;373.6;Sensor D;42.4;-85.3728
2;23.9;68.7;5.5;299.3;Sensor C;42.4;-85.3728
1;23.6;68.1;5.2;348;Sensor B;42.4;-85.3728
3;23.9;67;5.7;258.8;Sensor D;42.4;-85.3728
1;22.7;68.7;5.5;290.2;Sensor B;42.4;-85.3728
2;27.6;64.8;5.2;352.7;Sensor C;42.4;-85.3728
4;30.9;66.8;4.9;200.1;Sensor E;42.4;-85.3728
3;21.6;74.6;5.5;280.8;Sensor D;42.4;-85.3728
3;33.7;74.6;6;330.4;Sensor D;42.4;-85.3728
4;29.9;77.5;4.9;269.1;Sensor E;42.4;-85.3728
2;28.4;75.6;5.2;376.9;Sensor C;42.4;-85.3728
2;28.7;60.3;5.1;251.2;Sensor C;42.4;-85.3728
2;24.3;64.9;5.4;203.9;Sensor C;42.4;-85.3728
3;25.4;79.8;5.5;340;Sensor D;42.4;-85.3728
3;29.8;74;5.5;315.2;Sensor D;42.4;-85.3728
3;21.4;62.8;4.9;215.7;Sensor D;42.4;-85.3728
4;30.3;70.7;5.4;310.1;Sensor E;42.4;-85.3728
2;22.4;75.5;4.6;396.5;Sensor C;42.4;-85.3728
2;22.7;70.4;5.8;250.4;Sensor C;42.4;-85.3728
4;27.7;60.5;5.7;339.6;Sensor E;42.4;-85.3728
3;30.9;70;5.4;219.7;Sensor D;42.4;-85.3728
0;27.9;79;5.4;201.5;Sensor A;42.4;-85.3728
1;25.6;68.8;5.1;349.9;Sensor B;42.4;-85.3728
3;22;77.6;5.9;354.8;Sensor D;42.4;-85.3728
3;28.1;74.9;5.5;283.6;Sensor D;42.4;-85.3728
1;32.8;78.7;5.1;302.2;Sensor B;42.4;-85.3728
1;28.4;81.2;8.1;170.3;Sensor B;42.4;-85.3728
2;26.4;83.6;7.1;168.5;Sensor C;42.4;-85.3728
1;27.9;76.9;7.9;154.9;Sensor B;42.4;-85.3728
1;26.6;84.6;7.6;131.7;Sensor B;42.4;-85.3728
3;25.1;76.3;5.5;164.5;Sensor D;42.4;-85.3728
3;28.3;77.6;5.8;128.6;Sensor D;42.4;-85.3728
2;26;84.4;5.3;159.6;Sensor C;42.4;-85.3728
3;28.7;84.8;8.3;117.1;Sensor D;42.4;-85.3728
4;27.9;81.8;7.4;111.4;Sensor E;42.4;-85.3728
2;28.6;75.8;6.5;138.1;Sensor C;42.4;-85.3728
3;28.4;77.9;7.6;154.6;Sensor D;42.4;-85.3728
0;27.1;79.4;7.6;174.9;Sensor A;42.4;-85.3728
2;27;78.9;7.4;144.1;Sensor C;42.4;-85.3728
3;27.7;82.2;8.4;142.9;Sensor D;42.4;-85.3728
3;29.3;77.9;5.5;148.8;Sensor D;42.4;-85.3728
2;28.2;77.9;6.9;168.8;Sensor C;42.4;-85.3728
4;29.7;76.2;8.4;153;Sensor E;42.4;-85.3728
4;28.7;80;7;139.3;Sensor E;42.4;-85.3728
4;29.1;79;6.3;119.3;Sensor E;42.4;-85.3728
4;25.7;84.9;5.2;104.9;Sensor E;42.4;-85.3728
4;29.2;76.1;7.7;105.4;Sensor E;42.4;-85.3728
1;28.4;79.5;6.5;174.9;Sensor B;42.4;-85.3728
0;28.8;84;6;160.1;Sensor A;42.4;-85.3728
3;25.8;78.3;8;111.6;Sensor D;42.4;-85.3728
4;26;79.5;6.3;109.2;Sensor E;42.4;-85.3728
0;25.2;79.1;8.5;168.7;Sensor A;42.4;-85.3728
1;28;84.6;7.6;136.7;Sensor B;42.4;-85.3728
1;25.7;78.5;8;130.9;Sensor B;42.4;-85.3728
2;30;76.1;8;164.2;Sensor C;42.4;-85.3728
4;27.8;83.6;5.2;168.6;Sensor E;42.4;-85.3728
3;29;81.4;7.2;138.2;Sensor D;42.4;-85.3728
3;26.9;80.6;5.3;123.3;Sensor D;42.4;-85.3728
2;29.6;79;7.6;142.6;Sensor C;42.4;-85.3728
2;25.2;78.7;7.8;143.6;Sensor C;42.4;-85.3728
2;27.6;82.6;8.1;138.2;Sensor C;42.4;-85.3728
3;26.7;81.2;6.7;167.1;Sensor D;42.4;-85.3728
3;27.5;81.6;5.8;122;Sensor D;42.4;-85.3728
4;25.3;82.6;5.8;116.3;Sensor E;42.4;-85.3728
1;28.2;79.6;6.9;141.4;Sensor B;42.4;-85.3728
3;27.7;79.4;7.1;173.8;Sensor D;42.4;-85.3728
1;26.3;79.7;6.3;125;Sensor B;42.4;-85.3728
2;27.8;83;7;139.6;Sensor C;42.4;-85.3728
1;26.7;80.8;6.7;103;Sensor B;42.4;-85.3728
4;27.2;78.7;6.4;119.7;Sensor E;42.4;-85.3728
3;27.9;77.7;8;166.4;Sensor D;42.4;-85.3728
0;27.4;80.9;8;147.1;Sensor A;42.4;-85.3728
2;26.7;81.3;6.5;126.6;Sensor C;42.4;-85.3728
3;28.8;83.4;6.3;103.3;Sensor D;42.4;-85.3728
2;29.8;81.5;7.6;161.8;Sensor C;42.4;-85.3728
2;27;78.3;7.6;105.4;Sensor C;42.4;-85.3728
3;27.6;81.2;7.8;134.8;Sensor D;42.4;-85.3728
1;29.5;75.7;5.4;168.4;Sensor B;42.4;-85.3728
2;27.6;75.3;8.4;125.7;Sensor C;42.4;-85.3728
2;27.2;76.7;8;104.6;Sensor C;42.4;-85.3728
4;27.4;81.6;6.6;120.3;Sensor E;42.4;-85.3728
2;29.8;79.9;6.1;168.9;Sensor C;42.4;-85.3728
4;28.8;76.2;5.5;145.9;Sensor E;42.4;-85.3728
3;29.6;84.6;5.4;137.4;Sensor D;42.4;-85.3728
4;26.4;77.8;7;115.6;Sensor E;42.4;-85.3728
2;25.6;75.1;5.2;138.2;Sensor C;42.4;-85.3728
0;26.4;82.9;7.1;138.4;Sensor A;42.4;-85.3728
2;26.4;84.1;5;125.4;Sensor C;42.4;-85.3728
0;26;77.9;5.7;103.7;Sensor A;42.4;-85.3728
1;27.2;79.3;8.3;140.6;Sensor B;42.4;-85.3728
0;28.8;78.8;8.5;123;Sensor A;42.4;-85.3728
2;26.1;82.1;5.2;158.9;Sensor C;42.4;-85.3728
1;25.9;79.1;5.8;133.5;Sensor B;42.4;-85.3728
3;26.6;80.7;8.4;145.7;Sensor D;42.4;-85.3728
1;25.4;83.3;6.1;109.1;Sensor B;42.4;-85.3728
0;26.2;84.6;8.3;161.7;Sensor A;42.4;-85.3728
1;29.4;76.8;8.4;116.5;Sensor B;42.4;-85.3728
2;25.1;81.5;5.3;167;Sensor C;42.4;-85.3728
2;29.3;81.8;8;143.3;Sensor C;42.4;-85.3728
4;28.3;81;7.3;152.8;Sensor E;42.4;-85.3728
2;30;79.1;6.5;115.8;Sensor C;42.4;-85.3728
1;29.6;77.5;7;108.2;Sensor B;42.4;-85.3728
4;28.5;80.6;8.2;160.8;Sensor E;42.4;-85.3728
0;26.7;77.6;6.9;153.6;Sensor A;42.4;-85.3728
1;28;77.9;6.1;149.8;Sensor B;42.4;-85.3728
2;26.1;78.6;7.9;134.8;Sensor C;42.4;-85.3728
0;28;80.4;8.4;174.5;Sensor A;42.4;-85.3728
2;27.8;82.6;7.9;100;Sensor C;42.4;-85.3728
1;26.4;81.1;7.4;158.2;Sensor B;42.4;-85.3728
4;26.5;79.2;7.5;151.8;Sensor E;42.4;-85.3728
0;25.6;81.7;6.9;153.3;Sensor A;42.4;-85.3728
3;27.6;77.5;6.8;140.5;Sensor D;42.4;-85.3728
2;27.3;84.6;6;152.9;Sensor C;42.4;-85.3728
1;27.2;79.3;6.1;137.8;Sensor B;42.4;-85.3728
1;29.6;82.6;6.6;162.4;Sensor B;42.4;-85.3728
0;29.2;79.2;6.7;131;Sensor A;42.4;-85.3728
1;25.8;76.9;5;132.1;Sensor B;42.4;-85.3728
1;25.3;77;7;136.4;Sensor B;42.4;-85.3728
4;28.7;80.2;5.1;144.9;Sensor E;42.4;-85.3728
0;27.2;76.2;7;139;Sensor A;42.4;-85.3728
2;28.1;75.9;7.7;171.3;Sensor C;42.4;-85.3728
1;25.8;75.5;8.3;129.5;Sensor B;42.4;-85.3728
1;27.1;79.9;7.6;147.8;Sensor B;42.4;-85.3728
2;28.9;84.7;6.2;147.6;Sensor C;42.4;-85.3728
4;28.6;84.3;7;117.9;Sensor E;42.4;-85.3728
3;26.1;82.2;6;129.6;Sensor D;42.4;-85.3728
4;26.2;62.7;6.1;83.1;Sensor E;42.4;-85.3728
3;19.7;67.7;5.9;76.4;Sensor D;42.4;-85.3728
2;20.3;64.3;5.9;82.9;Sensor C;42.4;-85.3728
1;25.1;62.2;6.1;79.8;Sensor B;42.4;-85.3728
1;22.9;67.8;6.2;78.6;Sensor B;42.4;-85.3728
1;24.4;63.8;6;78.5;Sensor B;42.4;-85.3728
4;25.9;63.6;6;77.2;Sensor E;42.4;-85.3728
1;20.6;64.8;6.1;84;Sensor B;42.4;-85.3728
3;24;62.3;5.9;84.4;Sensor D;42.4;-85.3728
1;21.3;63.9;5.8;76.4;Sensor B;42.4;-85.3728
2;27.4;66.5;6;76.2;Sensor C;42.4;-85.3728
2;22;64.1;6.1;83.7;Sensor C;42.4;-85.3728
0;20.8;65.8;6.1;79.8;Sensor A;42.4;-85.3728
1;26.8;68.5;6;80.8;Sensor B;42.4;-85.3728
3;26.4;63.1;6.2;83.1;Sensor D;42.4;-85.3728
0;26.7;67.6;6;81.7;Sensor A;42.4;-85.3728
3;19.6;62.9;6.2;75.3;Sensor D;42.4;-85.3728
1;22.9;60.6;6.2;81.3;Sensor B;42.4;-85.3728
2;19.1;69.6;5.9;78.3;Sensor C;42.4;-85.3728
2;20;69.1;5.8;83.6;Sensor C;42.4;-85.3728
4;22.4;70;6.1;82.3;Sensor E;42.4;-85.3728
3;20.3;63.9;6;81.6;Sensor D;42.4;-85.3728
1;20.6;62.8;5.9;83.5;Sensor B;42.4;-85.3728
0;27.5;60.7;5.9;82.6;Sensor A;42.4;-85.3728
0;23.7;61.9;6.1;78.5;Sensor A;42.4;-85.3728
0;26.6;62.9;5.9;77.8;Sensor A;42.4;-85.3728
2;26.2;60.9;5.8;76.2;Sensor C;42.4;-85.3728
0;22.3;62.2;6;77.3;Sensor A;42.4;-85.3728
1;25.3;64.2;6;77.6;Sensor B;42.4;-85.3728
2;24;64.8;6.1;84.8;Sensor C;42.4;-85.3728
1;23.5;65.3;5.8;75.1;Sensor B;42.4;-85.3728
1;20.1;67.6;6.1;76.9;Sensor B;42.4;-85.3728
2;19.9;62.9;6;77.4;Sensor C;42.4;-85.3728
2;26.1;60.4;6;77.2;Sensor C;42.4;-85.3728
0;26.8;60.9;6.2;84.9;Sensor A;42.4;-85.3728
1;27.1;68.9;6;75;Sensor B;42.4;-85.3728
3;23;63.1;6.2;81.7;Sensor D;42.4;-85.3728
2;24.3;60.5;6;80.4;Sensor C;42.4;-85.3728
3;27.3;62.8;6.1;76.7;Sensor D;42.4;-85.3728
1;25.6;64.5;6.1;82;Sensor B;42.4;-85.3728
4;23.6;64.3;6.1;78.8;Sensor E;42.4;-85.3728
2;20.2;69.5;6.1;79.9;Sensor C;42.4;-85.3728
2;25.1;62.8;6.2;78.6;Sensor C;42.4;-85.3728
3;21.6;62.1;6.1;80.7;Sensor D;42.4;-85.3728
2;24.4;65.5;6.2;77;Sensor C;42.4;-85.3728
2;19.9;68.3;6.2;82.8;Sensor C;42.4;-85.3728
1;19.3;60.6;6.2;79.6;Sensor B;42.4;-85.3728
3;21.7;62.6;6;80.2;Sensor D;42.4;-85.3728
3;26.7;64.3;5.8;83.5;Sensor D;42.4;-85.3728
1;24.5;67.9;6.1;80.4;Sensor B;42.4;-85.3728
2;26.3;67.9;5.8;79.5;Sensor C;42.4;-85.3728
0;21.1;61.6;6.2;79.1;Sensor A;42.4;-85.3728
2;19.5;67.6;6.1;82.4;Sensor C;42.4;-85.3728
2;19.9;61.2;6.1;76.8;Sensor C;42.4;-85.3728
3;28;64.3;6.2;82;Sensor D;42.4;-85.3728
1;18.5;64.1;6.1;80.8;Sensor B;42.4;-85.3728
4;20;63.5;5.9;84.7;Sensor E;42.4;-85.3728
3;22.3;69.5;5.9;82.1;Sensor D;42.4;-85.3728
3;21.3;68.5;6.1;75.5;Sensor D;42.4;-85.3728
4;19.3;62.3;6.1;75.2;Sensor E;42.4;-85.3728
2;22;61.2;6.1;81.4;Sensor C;42.4;-85.3728
3;23.8;66.2;5.9;76;Sensor D;42.4;-85.3728
3;19.4;69.6;6.2;79.2;Sensor D;42.4;-85.3728
1;22.4;61.6;6;80.9;Sensor B;42.4;-85.3728
1;18.6;63.5;6;80;Sensor B;42.4;-85.3728
1;24.5;63.7;6;83.2;Sensor B;42.4;-85.3728
2;21.5;67.8;6.2;79.7;Sensor C;42.4;-85.3728
2;28;62.2;5.9;81.4;Sensor C;42.4;-85.3728
1;22;60.9;5.9;78.6;Sensor B;42.4;-85.3728
0;28.1;66;5.9;80.2;Sensor A;42.4;-85.3728
3;28;67;5.9;83;Sensor D;42.4;-85.3728
2;22.8;65.5;5.9;76;Sensor C;42.4;-85.3728
3;26.9;61.4;5.9;83.1;Sensor D;42.4;-85.3728
2;25.6;66;6.1;84.3;Sensor C;42.4;-85.3728
1;26.3;69.3;6.1;77.2;Sensor B;42.4;-85.3728
3;22.2;69.3;6;75.5;Sensor D;42.4;-85.3728
1;25.2;60.3;6.2;77;Sensor B;42.4;-85.3728
1;26.4;64.7;5.8;81.7;Sensor B;42.4;-85.3728
3;27.3;60.5;6;76.1;Sensor D;42.4;-85.3728
3;26.4;68.7;6.1;75.1;Sensor D;42.4;-85.3728
1;26.8;61.6;6.1;79.4;Sensor B;42.4;-85.3728
3;23.5;69.7;5.9;84;Sensor D;42.4;-85.3728
4;25.6;64.1;6;83.8;Sensor E;42.4;-85.3728
0;25.4;63.9;6.1;79.5;Sensor A;42.4;-85.3728
3;19.6;60.1;5.8;78.6;Sensor D;42.4;-85.3728
3;27.4;62;5.9;76.5;Sensor D;42.4;-85.3728
4;26.5;64.4;6.1;83.9;Sensor E;42.4;-85.3728
1;19.1;65.7;5.9;75.5;Sensor B;42.4;-85.3728
3;27.7;63.9;5.9;81.3;Sensor D;42.4;-85.3728
1;27.7;60.2;5.8;82.5;Sensor B;42.4;-85.3728
3;21.2;61.3;5.8;83.1;Sensor D;42.4;-85.3728
4;24.3;63.7;5.9;81.8;Sensor E;42.4;-85.3728
2;21.2;65.4;6;79.9;Sensor C;42.4;-85.3728
1;24.6;63.7;6.1;84.7;Sensor B;42.4;-85.3728
0;22.2;66.9;6.1;76.1;Sensor A;42.4;-85.3728
2;20.6;63.3;6;76;Sensor C;42.4;-85.3728
1;23.8;65;5.8;83.6;Sensor B;42.4;-85.3728
2;28.2;69.4;5.9;75.8;Sensor C;42.4;-85.3728
2;27.8;65.4;6.1;78.8;Sensor C;42.4;-85.3728
0;25.1;63.4;6.1;81.3;Sensor A;42.4;-85.3728
3;17.1;20.6;5.7;128.3;Sensor D;42.4;-85.3728
4;19.6;18.9;5.8;106.4;Sensor E;42.4;-85.3728
3;22.9;21.3;5.9;109.2;Sensor D;42.4;-85.3728
0;16.4;24.2;5.9;140.4;Sensor A;42.4;-85.3728
1;22.1;23;6;76.6;Sensor B;42.4;-85.3728
1;17.8;18.8;5.9;143.1;Sensor B;42.4;-85.3728
3;19.9;20.3;5.8;60.9;Sensor D;42.4;-85.3728
1;19.3;23.3;5.6;104.8;Sensor B;42.4;-85.3728
3;18.4;23.4;5.7;133;Sensor D;42.4;-85.3728
1;21.8;23.2;5.8;130.1;Sensor B;42.4;-85.3728
2;19.7;18.3;5.7;143.8;Sensor C;42.4;-85.3728
4;17.2;19.9;5.6;88;Sensor E;42.4;-85.3728
1;19.6;18.7;5.8;144.2;Sensor B;42.4;-85.3728
2;21.6;21.2;5.9;134.4;Sensor C;42.4;-85.3728
4;16.1;18.7;6;88.1;Sensor E;42.4;-85.3728
1;20.6;24.4;5.8;69.6;Sensor B;42.4;-85.3728
1;21.4;20.4;5.9;116.5;Sensor B;42.4;-85.3728
1;19.1;21.2;5.8;86.2;Sensor B;42.4;-85.3728
0;21.2;19.6;5.7;137.2;Sensor A;42.4;-85.3728
2;23;22.4;5.8;108.4;Sensor C;42.4;-85.3728
0;20.7;23.1;6;67.7;Sensor A;42.4;-85.3728
1;18.1;18.3;5.6;144.8;Sensor B;42.4;-85.3728
2;18.2;21.1;5.5;69.4;Sensor C;42.4;-85.3728
2;17.5;18.8;6;121.9;Sensor C;42.4;-85.3728
4;19.9;21.5;5.7;82.7;Sensor E;42.4;-85.3728
1;20.3;23.2;5.9;139.8;Sensor B;42.4;-85.3728
0;15.8;19.2;6;108.3;Sensor A;42.4;-85.3728
1;16.7;19.2;5.6;96.8;Sensor B;42.4;-85.3728
1;17.7;18.2;5.6;100.7;Sensor B;42.4;-85.3728
0;18.5;23.6;5.7;87.1;Sensor A;42.4;-85.3728
0;24.5;20.8;5.7;64.2;Sensor A;42.4;-85.3728
1;18.9;24.5;5.7;105.4;Sensor B;42.4;-85.3728
2;21.6;20.3;5.8;61.1;Sensor C;42.4;-85.3728
1;20.1;24.5;5.8;106.2;Sensor B;42.4;-85.3728
3;15.4;18.4;5.6;139;Sensor D;42.4;-85.3728
1;22.6;21.6;5.9;122.4;Sensor B;42.4;-85.3728
3;22;24.9;5.9;129.6;Sensor D;42.4;-85.3728
0;20.5;18.1;5.8;120.5;Sensor A;42.4;-85.3728
2;15.8;21.1;5.5;95.2;Sensor C;42.4;-85.3728
4;19.6;19.7;5.8;96.7;Sensor E;42.4;-85.3728
0;20.6;19.8;5.7;87.9;Sensor A;42.4;-85.3728
3;20.2;24.8;5.5;138.2;Sensor D;42.4;-85.3728
2;21.5;24.3;6;120.7;Sensor C;42.4;-85.3728
3;15.5;23.8;5.7;107.4;Sensor D;42.4;-85.3728
0;19.9;20.7;5.8;108.6;Sensor A;42.4;-85.3728
0;20.8;18.9;5.6;109;Sensor A;42.4;-85.3728
3;23.5;23.2;5.6;95.8;Sensor D;42.4;-85.3728
3;24.3;21;5.8;60.3;Sensor D;42.4;-85.3728
2;20.1;25;5.7;100;Sensor C;42.4;-85.3728
1;21.8;18.6;5.9;125.1;Sensor B;42.4;-85.3728
2;19.5;24.9;6;113.3;Sensor C;42.4;-85.3728
0;17;19.9;5.5;103.3;Sensor A;42.4;-85.3728
2;16.8;25;5.6;75.5;Sensor C;42.4;-85.3728
2;24.8;22.9;5.6;62.2;Sensor C;42.4;-85.3728
1;16.5;20.5;5.6;98.8;Sensor B;42.4;-85.3728
2;18.2;19.4;5.5;107.7;Sensor C;42.4;-85.3728
1;23.2;22.3;5.9;63.4;Sensor B;42.4;-85.3728
0;23.4;22;5.7;87.7;Sensor A;42.4;-85.3728
2;18.4;19.4;5.7;138.4;Sensor C;42.4;-85.3728
0;19.3;20.5;5.5;95;Sensor A;42.4;-85.3728
4;23;24;5.9;107.7;Sensor E;42.4;-85.3728
1;20.1;22.9;5.6;104.6;Sensor B;42.4;-85.3728
2;21.1;22.7;5.6;141.6;Sensor C;42.4;-85.3728
2;24.9;18.2;5.6;62.7;Sensor C;42.4;-85.3728
3;15.3;24.9;5.6;135.3;Sensor D;42.4;-85.3728
3;18.8;21.3;5.9;125.1;Sensor D;42.4;-85.3728
1;23.4;22.8;5.9;107.4;Sensor B;42.4;-85.3728
2;22.8;19;5.7;63.6;Sensor C;42.4;-85.3728
1;24.9;22.3;5.7;146.5;Sensor B;42.4;-85.3728
2;23.8;24.4;5.9;119.6;Sensor C;42.4;-85.3728
1;22.1;19.6;5.8;126.7;Sensor B;42.4;-85.3728
0;18.9;20.2;6;134.2;Sensor A;42.4;-85.3728
3;18.6;23;5.5;135.3;Sensor D;42.4;-85.3728
1;23;18.9;5.7;100.1;Sensor B;42.4;-85.3728
2;19.3;24.1;5.7;68.5;Sensor C;42.4;-85.3728
2;16.2;21.4;5.6;67;Sensor C;42.4;-85.3728
1;17.9;24.9;5.9;69.1;Sensor B;42.4;-85.3728
2;15.5;21.4;5.8;88.9;Sensor C;42.4;-85.3728
0;17.1;23.8;5.9;81.8;Sensor A;42.4;-85.3728
1;21.3;18.5;5.9;109.1;Sensor B;42.4;-85.3728
1;23.9;20.7;5.7;81.6;Sensor B;42.4;-85.3728
2;23.9;22.7;5.9;112.7;Sensor C;42.4;-85.3728
0;23;20.6;5.9;143.9;Sensor A;42.4;-85.3728
4;21.4;22.9;5.8;146.5;Sensor E;42.4;-85.3728
0;24.2;19.3;5.8;116.7;Sensor A;42.4;-85.3728
1;24.6;18.2;5.5;149.7;Sensor B;42.4;-85.3728
3;21;24.9;5.7;124.6;Sensor D;42.4;-85.3728
2;17.3;20;5.9;115.2;Sensor C;42.4;-85.3728
0;23.8;24.8;5.6;84.6;Sensor A;42.4;-85.3728
2;19.3;24;5.6;129.3;Sensor C;42.4;-85.3728
0;16;22.3;6;130.4;Sensor A;42.4;-85.3728
3;19.2;20.8;5.7;80.2;Sensor D;42.4;-85.3728
3;19.9;21.8;6;64;Sensor D;42.4;-85.3728
4;19.6;24.7;5.7;139.3;Sensor E;42.4;-85.3728
4;18.3;24.3;5.7;76.1;Sensor E;42.4;-85.3728
0;20.1;23.2;5.6;73.4;Sensor A;42.4;-85.3728
0;23.6;21.9;5.5;100.6;Sensor A;42.4;-85.3728
1;19.7;24.9;5.8;84.1;Sensor B;42.4;-85.3728
2;20.9;21.2;5.6;133.2;Sensor C;42.4;-85.3728
3;18.8;20.2;5.6;104.3;Sensor D;42.4;-85.3728
1;27.9;64.7;3.7;32.7;Sensor B;42.4;-85.3728
1;27.3;51.3;4.4;36.5;Sensor B;42.4;-85.3728
1;28.7;59.3;8.4;36.9;Sensor B;42.4;-85.3728
0;29;61.1;8.8;73;Sensor A;42.4;-85.3728
4;27.8;54.7;8.2;32.1;Sensor E;42.4;-85.3728
2;32;54.1;5.3;71.6;Sensor C;42.4;-85.3728
3;27.3;55.3;8.1;73.4;Sensor D;42.4;-85.3728
3;28.9;53.6;9.7;66.4;Sensor D;42.4;-85.3728
3;27.7;58.6;7;36.9;Sensor D;42.4;-85.3728
3;28.5;55.8;7.4;61.3;Sensor D;42.4;-85.3728
2;31;45.9;6.7;53.6;Sensor C;42.4;-85.3728
2;25.7;45.4;7.9;67.4;Sensor C;42.4;-85.3728
3;31.7;56.9;5.9;44.9;Sensor D;42.4;-85.3728
0;24.5;58.5;8.2;35;Sensor A;42.4;-85.3728
3;31.5;51.8;9;74.4;Sensor D;42.4;-85.3728
3;25.6;50.7;5.9;53.4;Sensor D;42.4;-85.3728
4;30.3;47.2;7.7;68;Sensor E;42.4;-85.3728
2;28.2;43.7;4.5;45.8;Sensor C;42.4;-85.3728
1;25.5;44.8;9.9;74.3;Sensor B;42.4;-85.3728
2;31.1;43.6;6.5;32.8;Sensor C;42.4;-85.3728
2;26.3;55.6;8;35.1;Sensor C;42.4;-85.3728
1;28.2;61.6;3.7;72.7;Sensor B;42.4;-85.3728
1;27;49.3;5.5;48.3;Sensor B;42.4;-85.3728
4;25.2;55.3;9.3;40.9;Sensor E;42.4;-85.3728
3;27.3;51.7;6;32.6;Sensor D;42.4;-85.3728
0;25.4;49.7;7.4;31.9;Sensor A;42.4;-85.3728
1;31.2;46;3.8;53.1;Sensor B;42.4;-85.3728
2;30.6;58.2;5.8;62.7;Sensor C;42.4;-85.3728
2;25.4;53.2;4.5;46.2;Sensor C;42.4;-85.3728
2;27.1;43.7;3.5;41.5;Sensor C;42.4;-85.3728
1;24.3;56.3;6;59;Sensor B;42.4;-85.3728
3;30.1;45.9;5.5;41.1;Sensor D;42.4;-85.3728
2;28.1;61;4.6;33.8;Sensor C;42.4;-85.3728
0;26.3;40;5.5;55.5;Sensor A;42.4;-85.3728
3;28.6;57.1;8.3;57;Sensor D;42.4;-85.3728
2;28.7;44.4;3.8;44.1;Sensor C;42.4;-85.3728
1;24.2;59.8;8.9;42.2;Sensor B;42.4;-85.3728
0;28.5;45.2;3.8;66.2;Sensor A;42.4;-85.3728
3;26;65;4.2;72.2;Sensor D;42.4;-85.3728
4;30.9;41.4;7.7;55.1;Sensor E;42.4;-85.3728
4;25.5;61.7;9.4;65.1;Sensor E;42.4;-85.3728
2;25.1;51.3;4.5;38.5;Sensor C;42.4;-85.3728
1;27.1;63.6;5.8;62.2;Sensor B;42.4;-85.3728
3;31.1;44.8;7.4;70.8;Sensor D;42.4;-85.3728
3;26.5;56.4;6;64.2;Sensor D;42.4;-85.3728
4;30;63.6;8.6;31.8;Sensor E;42.4;-85.3728
3;27.8;54.8;9.5;50.3;Sensor D;42.4;-85.3728
0;31;43;8;58.3;Sensor A;42.4;-85.3728
1;26.5;47.4;5.4;37;Sensor B;42.4;-85.3728
4;32;57.2;6.3;64.3;Sensor E;42.4;-85.3728
2;25.4;46.8;9.2;55.6;Sensor C;42.4;-85.3728
2;25.5;57;7.9;48.5;Sensor C;42.4;-85.3728
2;29;62.9;8.2;70.5;Sensor C;42.4;-85.3728
1;29.3;60.5;9.1;34;Sensor B;42.4;-85.3728
1;28.6;61.4;7.7;68.5;Sensor B;42.4;-85.3728
2;24.8;44.2;5.9;52.1;Sensor C;42.4;-85.3728
0;25.4;58.6;6.2;57;Sensor A;42.4;-85.3728
4;31;62.4;3.5;63.8;Sensor E;42.4;-85.3728
4;27.1;52.3;7.4;60.7;Sensor E;42.4;-85.3728
3;27.1;42.3;8.3;71.1;Sensor D;42.4;-85.3728
4;28.6;57.3;8.7;64.5;Sensor E;42.4;-85.3728
1;28.8;49.8;3.6;40.9;Sensor B;42.4;-85.3728
1;27.9;45.4;6;69.7;Sensor B;42.4;-85.3728
1;30.5;61.6;9.4;61.9;Sensor B;42.4;-85.3728
1;30.6;50.8;8.2;64.6;Sensor B;42.4;-85.3728
1;26.9;41.8;5.1;44.1;Sensor B;42.4;-85.3728
3;26.3;61.2;6.3;35.7;Sensor D;42.4;-85.3728
0;28.8;44.2;8;34;Sensor A;42.4;-85.3728
3;28.9;43.4;8.9;71.9;Sensor D;42.4;-85.3728
1;29.4;57.7;6.9;38.3;Sensor B;42.4;-85.3728
4;24.2;58.3;5.2;59.2;Sensor E;42.4;-85.3728
0;26.7;59.8;7.6;36.9;Sensor A;42.4;-85.3728
3;28.2;53.5;8.7;52.1;Sensor D;42.4;-85.3728
3;28.8;52.6;7.8;55.2;Sensor D;42.4;-85.3728
2;29.3;61.3;8.1;40.8;Sensor C;42.4;-85.3728
0;28;52.6;4.4;36;Sensor A;42.4;-85.3728
2;26.9;48.8;6;34.7;Sensor C;42.4;-85.3728
3;31.2;40.9;8.5;53.8;Sensor D;42.4;-85.3728
3;24.2;61.4;7.2;46;Sensor D;42.4;-85.3728
0;30;49.6;4.9;52.9;Sensor A;42.4;-85.3728
1;29.9;54.6;4.6;45.4;Sensor B;42.4;-85.3728
